0.5599999999999999,0.22857142857142954,0.5500000000000007,0.5196850393700787,0.37362637362637363,0.5384615384615383,3.45
0.54,0.5,0.5500000000000007,1.0,0.03296703296703285,0.46153846153846156,2.94
1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.6153846153846154,5.45
0.0,0.5,0.9500000000000002,0.4448818897637796,0.8571428571428568,0.9230769230769229,33.23
0.54,0.0,0.9625000000000012,0.3464566929133859,0.8571428571428568,0.7692307692307692,14.11
0.54,0.0,0.0,0.0,0.4615384615384617,0.07692307692307687,0.17
0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.5384615384615383,4.46
0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.3076923076923077,1.21
0.54,0.5571428571428569,0.5500000000000007,0.09055118110236227,1.0,0.3846153846153846,1.59
0.54,0.5571428571428569,0.5500000000000007,0.09055118110236227,1.0,0.0,0.04
0.54,0.45714285714285907,1.0,0.8425196850393704,0.4835164835164836,0.5384615384615383,4.09
0.54,0.0,0.0,0.0,0.4615384615384617,0.3076923076923077,1.01
0.54,1.0,0.0,0.5590551181102366,0.0,0.15384615384615374,0.36
0.54,0.48571428571428577,0.9500000000000002,0.44881889763779537,0.8791208791208791,0.15384615384615374,0.65
0.0,0.5,0.9500000000000002,0.4448818897637796,0.8571428571428568,0.46153846153846156,2.59
0.52,0.7857142857142865,0.5500000000000007,0.405511811023622,0.6483516483516483,0.6153846153846154,5.79
1.0,0.5,0.9500000000000002,0.4448818897637796,0.8571428571428568,0.0,0.08
1.0,0.5,0.5374999999999996,0.46456692913385833,0.4615384615384617,0.46153846153846156,2.88
0.52,0.7857142857142865,0.5500000000000007,0.405511811023622,0.6483516483516483,0.7692307692307692,12.15
0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.07692307692307687,0.24
0.54,0.5,0.5500000000000007,1.0,0.03296703296703285,1.0,50.14
0.52,0.5428571428571427,0.0,0.0669291338582676,0.4615384615384617,0.6923076923076921,6.86
0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.8461538461538463,20.14
0.0,0.5,0.5374999999999996,0.46456692913385833,0.4615384615384617,0.5384615384615383,4.12
0.0,0.5,0.9500000000000002,0.4448818897637796,0.8571428571428568,0.0,0.08
0.5599999999999999,0.22857142857142954,0.5500000000000007,0.5196850393700787,0.37362637362637363,0.7692307692307692,12.76
0.54,1.0,0.0,0.5590551181102366,0.0,0.46153846153846156,2.63
0.52,0.7857142857142865,0.5500000000000007,0.405511811023622,0.6483516483516483,0.07692307692307687,0.38
0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.23076923076923084,0.78
0.54,0.5428571428571427,0.5500000000000007,0.46456692913385833,0.4835164835164836,0.6153846153846154,4.99
0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.5384615384615383,4.34
0.54,0.0,0.9625000000000012,0.3464566929133859,0.8571428571428568,0.9230769230769229,37.95
0.54,0.5,0.5500000000000007,1.0,0.03296703296703285,0.0,0.09
0.54,0.5,0.5500000000000007,1.0,0.03296703296703285,0.23076923076923084,0.86
0.54,0.0,0.9625000000000012,0.3464566929133859,0.8571428571428568,0.15384615384615374,0.46
0.54,0.48571428571428577,0.9500000000000002,0.44881889763779537,0.8791208791208791,1.0,50.36
0.54,1.0,0.0,0.5590551181102366,0.0,0.0,0.04
0.0,0.5,0.9500000000000002,0.4448818897637796,0.8571428571428568,0.8461538461538463,20.91
0.54,0.48571428571428577,0.9500000000000002,0.44881889763779537,0.8791208791208791,0.46153846153846156,2.83
1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.3846153846153846,1.94
0.54,0.0,0.9625000000000012,0.3464566929133859,0.8571428571428568,0.46153846153846156,2.17
0.54,0.5,0.5500000000000007,1.0,0.03296703296703285,0.3846153846153846,1.99
0.54,0.5,0.5500000000000007,1.0,0.03296703296703285,0.5384615384615383,4.21
0.54,0.0,0.0,0.0,0.4615384615384617,0.6153846153846154,3.87
0.52,0.6285714285714281,0.025000000000000355,0.4527559055118111,0.03296703296703285,0.5384615384615383,3.99
1.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.6153846153846154,7.14
0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.6153846153846154,6.31
